id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,batting_first_team,chasing_team,batting_first_won,chasing_won,toss_winner_won
314,2012,Jaipur,2012-08-04,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,22,0,BJ Hodge,Sawai Mansingh Stadium,BF Bowden,VA Kulkarni,,Kolkata Knight Riders,Rajasthan Royals,0,1,0
315,2012,Pune,2012-08-04,Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,bat,normal,0,Rising Pune Supergiant,22,0,MN Samuels,Subrata Roy Sahara Stadium,S Das,SJA Taufel,,Rising Pune Supergiant,Punjab Kings,1,0,1
316,2012,Visakhapatnam,2012-09-04,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Mumbai Indians,0,5,RG Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,AK Chaudhary,JD Cloete,,Sunrisers Hyderabad,Mumbai Indians,0,1,0
317,2012,Bangalore,2012-10-04,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,42,0,L Balaji,M Chinnaswamy Stadium,S Ravi,RJ Tucker,,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,0
318,2012,Delhi,2012-10-04,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,8,M Morkel,Feroz Shah Kotla,Asad Rauf,SK Tarapore,,Delhi Capitals,Chennai Super Kings,1,0,1
319,2012,Mumbai,2012-11-04,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,27,0,KA Pollard,Wankhede Stadium,Aleem Dar,BNJ Oxenford,,Rajasthan Royals,Mumbai Indians,0,1,0
320,2012,Chennai,2012-12-04,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,normal,0,Chennai Super Kings,0,5,F du Plessis,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RJ Tucker,,Royal Challengers Bangalore,Chennai Super Kings,0,1,0
321,2012,Mohali,2012-12-04,Rising Pune Supergiant,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,7,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali",VA Kulkarni,SK Tarapore,,Punjab Kings,Rising Pune Supergiant,1,0,1
322,2012,Kolkata,,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,5,Shakib Al Hasan,Eden Gardens,Asad Rauf,S Asnani,,Rajasthan Royals,Kolkata Knight Riders,0,1,0
323,2012,Delhi,,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Delhi Capitals,0,5,KP Pietersen,Feroz Shah Kotla,BF Bowden,SK Tarapore,,Sunrisers Hyderabad,Delhi Capitals,0,1,0
324,2012,Pune,,Chennai Super Kings,Rising Pune Supergiant,Chennai Super Kings,bat,normal,0,Rising Pune Supergiant,0,7,JD Ryder,Subrata Roy Sahara Stadium,Aleem Dar,BNJ Oxenford,,Chennai Super Kings,Rising Pune Supergiant,0,1,0
325,2012,Kolkata,,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Punjab Kings,2,0,SP Narine,Eden Gardens,Asad Rauf,S Asnani,,Kolkata Knight Riders,Punjab Kings,0,1,0
326,2012,Bangalore,,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,59,0,AM Rahane,M Chinnaswamy Stadium,JD Cloete,RJ Tucker,,Rajasthan Royals,Royal Challengers Bangalore,1,0,1
327,2012,Mumbai,,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,S Nadeem,Wankhede Stadium,BF Bowden,SK Tarapore,,Delhi Capitals,Mumbai Indians,1,0,1
328,2012,Jaipur,,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,5,BJ Hodge,Sawai Mansingh Stadium,Aleem Dar,BNJ Oxenford,,Sunrisers Hyderabad,Rajasthan Royals,0,1,0
329,2012,Bangalore,,Rising Pune Supergiant,Royal Challengers Bangalore,Rising Pune Supergiant,bat,normal,0,Royal Challengers Bangalore,0,6,CH Gayle,M Chinnaswamy Stadium,S Asnani,S Das,,Rising Pune Supergiant,Royal Challengers Bangalore,0,1,0
330,2012,Mohali,,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,normal,0,Kolkata Knight Riders,0,8,G Gambhir,"Punjab Cricket Association Stadium, Mohali",JD Cloete,RJ Tucker,,Punjab Kings,Kolkata Knight Riders,0,1,0
331,2012,Hyderabad,2012-10-05,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Delhi Capitals,0,9,DA Warner,"Rajiv Gandhi International Stadium, Uppal",JD Cloete,SJA Taufel,,Sunrisers Hyderabad,Delhi Capitals,0,1,0
332,2012,Chennai,,Chennai Super Kings,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Chennai Super Kings,13,0,KMDN Kulasekara,"MA Chidambaram Stadium, Chepauk",Asad Rauf,S Das,,Rising Pune Supergiant,Chennai Super Kings,0,1,0
333,2012,Mohali,,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,CH Gayle,"Punjab Cricket Association Stadium, Mohali",S Ravi,RJ Tucker,,Royal Challengers Bangalore,Punjab Kings,1,0,1
334,2012,Chennai,,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,7,F du Plessis,"MA Chidambaram Stadium, Chepauk",Aleem Dar,BNJ Oxenford,,Rajasthan Royals,Chennai Super Kings,0,1,0
335,2012,Delhi,,Rising Pune Supergiant,Delhi Capitals,Delhi Capitals,field,normal,0,Rising Pune Supergiant,20,0,SC Ganguly,Feroz Shah Kotla,Asad Rauf,S Das,,Delhi Capitals,Rising Pune Supergiant,0,1,0
336,2012,Mumbai,,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,normal,0,Punjab Kings,0,6,SE Marsh,Wankhede Stadium,S Ravi,RJ Tucker,,Mumbai Indians,Punjab Kings,0,1,0
337,2012,Cuttack,,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,B Lee,Barabati Stadium,BF Bowden,SK Tarapore,,Kolkata Knight Riders,Sunrisers Hyderabad,1,0,1
338,2012,Jaipur,,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Royal Challengers Bangalore,46,0,AB de Villiers,Sawai Mansingh Stadium,Asad Rauf,S Asnani,,Rajasthan Royals,Royal Challengers Bangalore,0,1,0
339,2012,Pune,,Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiant,bat,normal,0,Delhi Capitals,0,8,V Sehwag,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,Rising Pune Supergiant,Delhi Capitals,0,1,0
340,2012,Mohali,,Punjab Kings,Mumbai Indians,Punjab Kings,bat,normal,0,Mumbai Indians,0,4,AT Rayudu,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,BNJ Oxenford,,Punjab Kings,Mumbai Indians,0,1,0
341,2012,Pune,,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,18,0,CL White,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,Sunrisers Hyderabad,Rising Pune Supergiant,1,0,1
342,2012,Delhi,,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,37,0,V Sehwag,Feroz Shah Kotla,Aleem Dar,BNJ Oxenford,,Mumbai Indians,Delhi Capitals,0,1,0
343,2012,Chennai,,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,normal,0,Punjab Kings,7,0,Mandeep Singh,"MA Chidambaram Stadium, Chepauk",BF Bowden,SK Tarapore,,Punjab Kings,Chennai Super Kings,1,0,1
344,2012,Kolkata,,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,47,0,G Gambhir,Eden Gardens,Asad Rauf,BR Doctrove,,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,1
345,2012,Delhi,,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,0,Delhi Capitals,1,0,V Sehwag,Feroz Shah Kotla,S Ravi,RJ Tucker,,Delhi Capitals,Rajasthan Royals,1,0,1
346,2012,Mumbai,,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,DW Steyn,Wankhede Stadium,AK Chaudhary,BNJ Oxenford,,Mumbai Indians,Sunrisers Hyderabad,1,0,1
347,2012,Chennai,,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,G Gambhir,"MA Chidambaram Stadium, Chepauk",BF Bowden,C Shamshuddin,,Chennai Super Kings,Kolkata Knight Riders,0,1,0
348,2012,Cuttack,2012-01-05,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,13,0,KC Sangakkara,Barabati Stadium,Aleem Dar,AK Chaudhary,,Sunrisers Hyderabad,Rising Pune Supergiant,1,0,1
349,2012,Jaipur,2012-01-05,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,normal,0,Delhi Capitals,0,6,P Negi,Sawai Mansingh Stadium,JD Cloete,SJA Taufel,,Rajasthan Royals,Delhi Capitals,0,1,0
350,2012,Bangalore,2012-02-05,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,4,Azhar Mahmood,M Chinnaswamy Stadium,BF Bowden,C Shamshuddin,,Punjab Kings,Royal Challengers Bangalore,1,0,1
351,2012,Pune,2012-03-05,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,SL Malinga,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,Mumbai Indians,Rising Pune Supergiant,1,0,1
352,2012,Chennai,2012-04-05,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,10,0,SK Raina,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,BNJ Oxenford,,Chennai Super Kings,Sunrisers Hyderabad,1,0,1
353,2012,Kolkata,2012-05-05,Kolkata Knight Riders,Rising Pune Supergiant,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,7,0,SP Narine,Eden Gardens,BF Bowden,SK Tarapore,,Kolkata Knight Riders,Rising Pune Supergiant,1,0,1
354,2012,Mohali,2012-05-05,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,43,0,SR Watson,"Punjab Cricket Association Stadium, Mohali",JD Cloete,SJA Taufel,,Rajasthan Royals,Punjab Kings,1,0,1
355,2012,Mumbai,2012-06-05,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,2,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,Mumbai Indians,Chennai Super Kings,1,0,1
356,2012,Bangalore,2012-06-05,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,Royal Challengers Bangalore,Sunrisers Hyderabad,1,0,1
357,2012,Delhi,2012-07-05,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Feroz Shah Kotla,JD Cloete,S Ravi,,Delhi Capitals,Kolkata Knight Riders,0,1,0
358,2012,Pune,2012-08-05,Rising Pune Supergiant,Rajasthan Royals,Rising Pune Supergiant,bat,normal,0,Rajasthan Royals,0,7,SR Watson,Subrata Roy Sahara Stadium,Asad Rauf,BR Doctrove,,Rising Pune Supergiant,Rajasthan Royals,0,1,0
359,2012,Hyderabad,2012-08-05,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Punjab Kings,25,0,Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,BNJ Oxenford,,Sunrisers Hyderabad,Punjab Kings,0,1,0
360,2012,Mumbai,2012-09-05,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Wankhede Stadium,BF Bowden,VA Kulkarni,,Royal Challengers Bangalore,Mumbai Indians,1,0,1
361,2012,Jaipur,2012-10-05,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,BW Hilfenhaus,Sawai Mansingh Stadium,BNJ Oxenford,C Shamshuddin,,Chennai Super Kings,Rajasthan Royals,1,0,1
362,2012,Pune,2012-11-05,Royal Challengers Bangalore,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Royal Challengers Bangalore,35,0,CH Gayle,Subrata Roy Sahara Stadium,BF Bowden,SK Tarapore,,Rising Pune Supergiant,Royal Challengers Bangalore,0,1,0
363,2012,Kolkata,2012-12-05,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,27,0,RG Sharma,Eden Gardens,S Ravi,SJA Taufel,,Mumbai Indians,Kolkata Knight Riders,1,0,1
364,2012,Chennai,2012-12-05,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,9,BW Hilfenhaus,"MA Chidambaram Stadium, Chepauk",S Das,BR Doctrove,,Chennai Super Kings,Delhi Capitals,1,0,1
365,2012,Jaipur,,Rajasthan Royals,Rising Pune Supergiant,Rajasthan Royals,bat,normal,0,Rajasthan Royals,45,0,A Chandila,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,,Rajasthan Royals,Rising Pune Supergiant,1,0,1
366,2012,Mohali,,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,normal,0,Punjab Kings,0,4,DJ Hussey,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,BNJ Oxenford,,Sunrisers Hyderabad,Punjab Kings,0,1,0
367,2012,Bangalore,,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,AT Rayudu,M Chinnaswamy Stadium,S Das,BR Doctrove,,Mumbai Indians,Royal Challengers Bangalore,1,0,1
368,2012,Kolkata,,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MEK Hussey,Eden Gardens,JD Cloete,SJA Taufel,,Chennai Super Kings,Kolkata Knight Riders,1,0,1
369,2012,Delhi,,Punjab Kings,Delhi Capitals,Punjab Kings,bat,normal,0,Delhi Capitals,0,5,UT Yadav,Feroz Shah Kotla,HDPK Dharmasena,BNJ Oxenford,,Punjab Kings,Delhi Capitals,0,1,0
370,2012,Mumbai,,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,32,0,SP Narine,Wankhede Stadium,S Das,BR Doctrove,,Mumbai Indians,Kolkata Knight Riders,0,1,0
371,2012,Dharamsala,,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,6,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,VA Kulkarni,SK Tarapore,,Punjab Kings,Chennai Super Kings,1,0,1
372,2012,Delhi,,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Feroz Shah Kotla,HDPK Dharmasena,C Shamshuddin,,Delhi Capitals,Royal Challengers Bangalore,0,1,0
373,2012,Hyderabad,,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0,5,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,Rajasthan Royals,Sunrisers Hyderabad,0,1,0
374,2012,Dharamsala,,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,UT Yadav,Himachal Pradesh Cricket Association Stadium,BF Bowden,VA Kulkarni,,Delhi Capitals,Punjab Kings,1,0,1
375,2012,Pune,,Kolkata Knight Riders,Rising Pune Supergiant,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,34,0,Shakib Al Hasan,Subrata Roy Sahara Stadium,S Asnani,BR Doctrove,,Kolkata Knight Riders,Rising Pune Supergiant,1,0,1
376,2012,Hyderabad,,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,9,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,0
377,2012,Jaipur,,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Mumbai Indians,0,10,DR Smith,Sawai Mansingh Stadium,HDPK Dharmasena,C Shamshuddin,,Rajasthan Royals,Mumbai Indians,0,1,0
378,2012,Pune,,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,18,0,YK Pathan,Subrata Roy Sahara Stadium,BR Doctrove,SJA Taufel,,Kolkata Knight Riders,Delhi Capitals,1,0,1
379,2012,Bangalore,,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Chennai Super Kings,38,0,MS Dhoni,M Chinnaswamy Stadium,BF Bowden,HDPK Dharmasena,,Mumbai Indians,Chennai Super Kings,0,1,0
380,2012,Chennai,,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,86,0,M Vijay,"MA Chidambaram Stadium, Chepauk",BR Doctrove,SJA Taufel,,Delhi Capitals,Chennai Super Kings,0,1,0
381,2012,Chennai,,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,MS Bisla,"MA Chidambaram Stadium, Chepauk",BF Bowden,SJA Taufel,,Chennai Super Kings,Kolkata Knight Riders,0,1,0
382,2013,Kolkata,2013-03-04,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,Eden Gardens,S Ravi,SJA Taufel,,Kolkata Knight Riders,Delhi Capitals,1,0,1
383,2013,Bangalore,2013-04-04,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,2,0,CH Gayle,M Chinnaswamy Stadium,VA Kulkarni,C Shamshuddin,,Mumbai Indians,Royal Challengers Bangalore,0,1,0
384,2013,Hyderabad,2013-05-04,Sunrisers Hyderabad,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Sunrisers Hyderabad,22,0,A Mishra,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,Rising Pune Supergiant,Sunrisers Hyderabad,0,1,0
385,2013,Delhi,2013-06-04,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,5,0,R Dravid,Feroz Shah Kotla,S Das,C Shamshuddin,,Rajasthan Royals,Delhi Capitals,1,0,1
386,2013,Chennai,2013-06-04,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,KA Pollard,"MA Chidambaram Stadium, Chepauk",M Erasmus,VA Kulkarni,,Mumbai Indians,Chennai Super Kings,1,0,1
387,2013,Pune,2013-07-04,Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,bat,normal,0,Punjab Kings,0,8,M Vohra,Subrata Roy Sahara Stadium,S Asnani,SJA Taufel,,Rising Pune Supergiant,Punjab Kings,0,1,0
388,2013,Hyderabad,2013-07-04,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,tie,0,Tie,0,0,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,S Ravi,,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,0
389,2013,Jaipur,2013-08-04,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,19,0,SK Trivedi,Sawai Mansingh Stadium,Aleem Dar,S Das,,Kolkata Knight Riders,Rajasthan Royals,0,1,0
390,2013,Mumbai,2013-09-04,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,44,0,KD Karthik,Wankhede Stadium,M Erasmus,VA Kulkarni,,Mumbai Indians,Delhi Capitals,1,0,1
391,2013,Mohali,2013-10-04,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,10,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,C Shamshuddin,,Chennai Super Kings,Punjab Kings,1,0,1
392,2013,Bangalore,2013-11-04,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,CH Gayle,M Chinnaswamy Stadium,Asad Rauf,AK Chaudhary,,Royal Challengers Bangalore,Kolkata Knight Riders,1,0,1
393,2013,Pune,2013-11-04,Rajasthan Royals,Rising Pune Supergiant,Rajasthan Royals,bat,normal,0,Rising Pune Supergiant,0,7,AJ Finch,Subrata Roy Sahara Stadium,M Erasmus,K Srinath,,Rajasthan Royals,Rising Pune Supergiant,0,1,0
394,2013,Delhi,2013-12-04,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,0,Sunrisers Hyderabad,0,3,A Mishra,Feroz Shah Kotla,Aleem Dar,Subroto Das,,Delhi Capitals,Sunrisers Hyderabad,0,1,0
395,2013,Mumbai,,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,normal,0,Mumbai Indians,41,0,RG Sharma,Wankhede Stadium,S Ravi,SJA Taufel,,Mumbai Indians,Rising Pune Supergiant,1,0,1
396,2013,Chennai,,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,RA Jadeja,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,Chennai Super Kings,Royal Challengers Bangalore,1,0,1
397,2013,Kolkata,,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,48,0,G Gambhir,Eden Gardens,M Erasmus,VA Kulkarni,,Kolkata Knight Riders,Sunrisers Hyderabad,1,0,1
398,2013,Jaipur,,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,JP Faulkner,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,Rajasthan Royals,Punjab Kings,1,0,1
399,2013,Chennai,,Rising Pune Supergiant,Chennai Super Kings,Rising Pune Supergiant,bat,normal,0,Rising Pune Supergiant,24,0,SPD Smith,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,Rising Pune Supergiant,Chennai Super Kings,1,0,1
400,2013,Mohali,,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Punjab Kings,4,0,MS Gony,"Punjab Cricket Association Stadium, Mohali",CK Nandan,SJA Taufel,,Kolkata Knight Riders,Punjab Kings,0,1,0
401,2013,Bangalore,,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,tie,0,Tie,0,0,V Kohli,M Chinnaswamy Stadium,M Erasmus,VA Kulkarni,,Royal Challengers Bangalore,Delhi Capitals,0,0,0
402,2013,Pune,,Sunrisers Hyderabad,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Sunrisers Hyderabad,11,0,A Mishra,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,Rising Pune Supergiant,Sunrisers Hyderabad,0,1,0
403,2013,Jaipur,,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,87,0,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,Rajasthan Royals,Mumbai Indians,1,0,1
404,2013,Delhi,,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,86,0,MEK Hussey,Feroz Shah Kotla,M Erasmus,VA Kulkarni,,Chennai Super Kings,Delhi Capitals,1,0,1
405,2013,Hyderabad,,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,0,5,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,CK Nandan,,Punjab Kings,Sunrisers Hyderabad,0,1,0
406,2013,Kolkata,,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,4,RA Jadeja,Eden Gardens,Asad Rauf,AK Chaudhary,,Kolkata Knight Riders,Chennai Super Kings,0,1,0
407,2013,Bangalore,,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,Royal Challengers Bangalore,Rajasthan Royals,1,0,1
408,2013,Delhi,,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Delhi Capitals,0,9,V Sehwag,Feroz Shah Kotla,HDPK Dharmasena,S Ravi,,Mumbai Indians,Delhi Capitals,0,1,0
409,2013,Mohali,,Rising Pune Supergiant,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,7,DA Miller,"Punjab Cricket Association Stadium, Mohali",M Erasmus,K Srinath,,Punjab Kings,Rising Pune Supergiant,1,0,1
410,2013,Chennai,,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,MEK Hussey,"MA Chidambaram Stadium, Chepauk",S Asnani,AK Chaudhary,,Rajasthan Royals,Chennai Super Kings,0,1,0
411,2013,Bangalore,,Royal Challengers Bangalore,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Royal Challengers Bangalore,130,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,Rising Pune Supergiant,Royal Challengers Bangalore,0,1,0
412,2013,Dharamsala,,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Punjab Kings,7,0,DA Miller,Himachal Pradesh Cricket Association Stadium,HDPK Dharmasena,S Ravi,,Delhi Capitals,Punjab Kings,0,1,0
413,2013,Kolkata,,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,5,DR Smith,Eden Gardens,HDPK Dharmasena,S Ravi,,Kolkata Knight Riders,Mumbai Indians,0,1,0
414,2013,Chennai,,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,0,5,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Aleem Dar,S Das,,Sunrisers Hyderabad,Chennai Super Kings,0,1,0
415,2013,Kolkata,,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Eden Gardens,CK Nandan,S Ravi,,Punjab Kings,Kolkata Knight Riders,0,1,0
416,2013,Jaipur,,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,8,JP Faulkner,Sawai Mansingh Stadium,VA Kulkarni,K Srinath,,Sunrisers Hyderabad,Rajasthan Royals,0,1,0
